"datetime","Q","SS","TP","SRP","NO3","TKN","Cl","SO4","Si","Cond"
1993-10-01 00:00:00,16.7697462550211,58.45,0.194166666666667,0.042,3.18833333333333,1.31228333333333,100.55,-9,-9,-9
1993-10-01 01:00:00,16.5344544974765,56.6875,0.190458333333333,0.04125,3.13041666666667,1.27727916666667,99.8375,-9,-9,-9
1993-10-01 02:00:00,16.2991627399319,54.925,0.18675,0.0405,3.0725,1.242275,99.125,-9,-9,-9
1993-10-01 03:00:00,16.0638709823873,53.1625,0.183041666666667,0.03975,3.01458333333333,1.20727083333333,98.4125,-9,-9,-9
1993-10-01 04:00:00,15.8285792248428,51.4,0.179333333333333,0.039,2.95666666666667,1.17226666666667,97.7,-9,-9,-9
1993-10-01 05:00:00,15.5932874672982,49.6375,0.175625,0.03825,2.89875,1.1372625,96.9875,-9,-9,-9
1993-10-01 06:00:00,15.3579957097536,47.875,0.171916666666667,0.0375,2.84083333333333,1.10225833333333,96.275,-9,-9,-9
1993-10-01 07:00:00,15.122703952209,46.1125,0.168208333333333,0.03675,2.78291666666667,1.06725416666667,95.5625,-9,-9,-9
1993-10-01 08:00:00,14.8874121946645,44.35,0.1645,0.036,2.725,1.03225,94.85,-9,-9,-9
1993-10-01 09:00:00,14.6521204371199,42.5875,0.160791666666667,0.03525,2.66708333333333,0.997245833333333,94.1375,-9,-9,-9
1993-10-01 10:00:00,14.4168286795753,40.825,0.157083333333333,0.0345,2.60916666666667,0.962241666666667,93.425,-9,-9,-9
1993-10-01 11:00:00,14.1815369220307,39.0625,0.153375,0.03375,2.55125,0.9272375,92.7125,-9,-9,-9
1993-10-01 12:00:00,13.9462451644861,37.3,0.149666666666667,0.033,2.49333333333333,0.892233333333333,92,-9,-9,-9
1993-10-01 13:00:00,13.7109534069416,35.5375,0.145958333333333,0.03225,2.43541666666667,0.857229166666667,91.2875,-9,-9,-9
1993-10-01 14:00:00,13.475661649397,33.775,0.14225,0.0315,2.3775,0.822225,90.575,-9,-9,-9
1993-10-01 15:00:00,13.2403698918524,32.0125,0.138541666666667,0.03075,2.31958333333333,0.787220833333333,89.8625,-9,-9,-9
1993-10-01 16:00:00,13.0050781343078,30.25,0.134833333333333,0.03,2.26166666666667,0.752216666666667,89.15,-9,-9,-9
1993-10-01 17:00:00,12.7697863767633,28.4875,0.131125,0.02925,2.20375,0.7172125,88.4375,-9,-9,-9
1993-10-01 18:00:00,12.5344946192187,26.725,0.127416666666667,0.0285,2.14583333333333,0.682208333333333,87.725,-9,-9,-9
1993-10-01 19:00:00,12.2992028616741,24.9625,0.123708333333333,0.02775,2.08791666666667,0.647204166666667,87.0125,-9,-9,-9
1993-10-01 20:00:00,12.0639111041295,23.2,0.12,0.027,2.03,0.6122,86.3,-9,-9,-9
1993-10-01 21:00:00,12.0429082630385,24.1875,0.120416666666667,0.026625,2.05166666666667,0.615704166666667,86.6583333333333,-9,-9,-9
1993-10-01 22:00:00,12.0219054219475,25.175,0.120833333333333,0.02625,2.07333333333333,0.619208333333333,87.0166666666667,-9,-9,-9
1993-10-01 23:00:00,12.0009025808565,26.1625,0.12125,0.025875,2.095,0.6227125,87.375,-9,-9,-9
1993-10-02 00:00:00,11.9798997397655,27.15,0.121666666666667,0.0255,2.11666666666667,0.626216666666667,87.7333333333333,-9,-9,-9
1993-10-02 01:00:00,11.9588968986745,28.1375,0.122083333333333,0.025125,2.13833333333333,0.629720833333333,88.0916666666667,-9,-9,-9
1993-10-02 02:00:00,11.9378940575835,29.125,0.1225,0.02475,2.16,0.633225,88.45,-9,-9,-9
1993-10-02 03:00:00,11.9168912164925,30.1125,0.122916666666667,0.024375,2.18166666666667,0.636729166666667,88.8083333333333,-9,-9,-9
1993-10-02 04:00:00,11.8958883754015,31.1,0.123333333333333,0.024,2.20333333333333,0.640233333333333,89.1666666666667,-9,-9,-9
1993-10-02 05:00:00,11.8748855343105,32.0875,0.12375,0.023625,2.225,0.6437375,89.525,-9,-9,-9
1993-10-02 06:00:00,11.8538826932195,33.075,0.124166666666667,0.02325,2.24666666666667,0.647241666666667,89.8833333333333,-9,-9,-9
1993-10-02 07:00:00,11.8328798521284,34.0625,0.124583333333333,0.022875,2.26833333333333,0.650745833333333,90.2416666666667,-9,-9,-9
1993-10-02 08:00:00,11.8118770110374,35.05,0.125,0.0225,2.29,0.65425,90.6,-9,-9,-9
1993-10-02 09:00:00,11.7908741699464,36.0375,0.125416666666667,0.022125,2.31166666666667,0.657754166666667,90.9583333333333,-9,-9,-9
1993-10-02 10:00:00,11.7698713288554,37.025,0.125833333333333,0.02175,2.33333333333333,0.661258333333333,91.3166666666667,-9,-9,-9
1993-10-02 11:00:00,11.7488684877644,38.0125,0.12625,0.021375,2.355,0.6647625,91.675,-9,-9,-9
1993-10-02 12:00:00,11.7278656466734,39,0.126666666666667,0.021,2.37666666666667,0.668266666666667,92.0333333333333,-9,-9,-9
1993-10-02 13:00:00,11.7068628055824,39.9875,0.127083333333333,0.020625,2.39833333333333,0.671770833333333,92.3916666666667,-9,-9,-9
1993-10-02 14:00:00,11.6858599644914,40.975,0.1275,0.02025,2.42,0.675275,92.75,-9,-9,-9
1993-10-02 15:00:00,11.6648571234004,41.9625,0.127916666666667,0.019875,2.44166666666667,0.678779166666667,93.1083333333333,-9,-9,-9
1993-10-02 16:00:00,11.6438542823094,42.95,0.128333333333333,0.0195,2.46333333333333,0.682283333333333,93.4666666666667,-9,-9,-9
1993-10-02 17:00:00,11.6228514412184,43.9375,0.12875,0.019125,2.485,0.6857875,93.825,-9,-9,-9
1993-10-02 18:00:00,11.6018486001274,44.925,0.129166666666667,0.01875,2.50666666666667,0.689291666666667,94.1833333333333,-9,-9,-9
1993-10-02 19:00:00,11.5808457590364,45.9125,0.129583333333333,0.018375,2.52833333333333,0.692795833333333,94.5416666666667,-9,-9,-9
1993-10-02 20:00:00,11.5598429179453,46.9,0.13,0.018,2.55,0.6963,94.9,-9,-9,-9
1993-10-02 21:00:00,11.3771426237338,45.45625,0.128375,0.01725,2.59625,0.66279375,95.675,-9,-9,-9
1993-10-02 22:00:00,11.1944423295222,44.0125,0.12675,0.0165,2.6425,0.6292875,96.45,-9,-9,-9
1993-10-02 23:00:00,11.0117420353106,42.56875,0.125125,0.01575,2.68875,0.59578125,97.225,-9,-9,-9
1993-10-03 00:00:00,10.829041741099,41.125,0.1235,0.015,2.735,0.562275,98,-9,-9,-9
1993-10-03 01:00:00,10.6463414468874,39.68125,0.121875,0.01425,2.78125,0.52876875,98.775,-9,-9,-9
1993-10-03 02:00:00,10.4636411526758,38.2375,0.12025,0.0135,2.8275,0.4952625,99.55,-9,-9,-9
1993-10-03 03:00:00,10.2809408584643,36.79375,0.118625,0.01275,2.87375,0.46175625,100.325,-9,-9,-9
1993-10-03 04:00:00,10.0982405642527,35.35,0.117,0.012,2.92,0.42825,101.1,-9,-9,-9
1993-10-03 05:00:00,9.91554027004109,33.90625,0.115375,0.01125,2.96625,0.39474375,101.875,-9,-9,-9
1993-10-03 06:00:00,9.73283997582951,32.4625,0.11375,0.0105,3.0125,0.3612375,102.65,-9,-9,-9
1993-10-03 07:00:00,9.55013968161792,31.01875,0.112125,0.00975,3.05875,0.32773125,103.425,-9,-9,-9
1993-10-03 08:00:00,9.36743938740634,29.575,0.1105,0.009,3.105,0.294225,104.2,-9,-9,-9
1993-10-03 09:00:00,9.18473909319475,28.13125,0.108875,0.00825,3.15125,0.26071875,104.975,-9,-9,-9
1993-10-03 10:00:00,9.00203879898317,26.6875,0.10725,0.0075,3.1975,0.2272125,105.75,-9,-9,-9
1993-10-03 11:00:00,8.81933850477158,25.24375,0.105625,0.00675,3.24375,0.19370625,106.525,-9,-9,-9
1993-10-03 12:00:00,8.63663821056,23.8,0.104,0.006,3.29,0.1602,107.3,-9,-9,-9
1993-10-03 13:00:00,8.51275200672,22.5,0.103375,0.0095,3.285,0.217725,107.9625,-9,-9,-9
1993-10-03 14:00:00,8.38886580288,21.2,0.10275,0.013,3.28,0.27525,108.625,-9,-9,-9
1993-10-03 15:00:00,8.26497959904,19.9,0.102125,0.0165,3.275,0.332775,109.2875,-9,-9,-9
1993-10-03 16:00:00,8.1410933952,18.6,0.1015,0.02,3.27,0.3903,109.95,-9,-9,-9
1993-10-03 17:00:00,8.01720719136,17.3,0.100875,0.0235,3.265,0.447825,110.6125,-9,-9,-9
1993-10-03 18:00:00,7.89332098752,16,0.10025,0.027,3.26,0.50535,111.275,-9,-9,-9
1993-10-03 19:00:00,7.76943478368,14.7,0.099625,0.0305,3.255,0.562875,111.9375,-9,-9,-9
1993-10-03 20:00:00,7.64554857984,13.4,0.099,0.034,3.25,0.6204,112.6,-9,-9,-9
1993-10-03 21:00:00,7.611332390208,13.375,0.0996666666666667,0.0345,3.26,0.620958333333333,112.783333333333,-9,-9,-9
1993-10-03 22:00:00,7.577116200576,13.35,0.100333333333333,0.035,3.27,0.621516666666667,112.966666666667,-9,-9,-9
1993-10-03 23:00:00,7.542900010944,13.325,0.101,0.0355,3.28,0.622075,113.15,-9,-9,-9
1993-10-04 00:00:00,7.508683821312,13.3,0.101666666666667,0.036,3.29,0.622633333333333,113.333333333333,-9,-9,-9
1993-10-04 01:00:00,7.47446763168,13.275,0.102333333333333,0.0365,3.3,0.623191666666667,113.516666666667,-9,-9,-9
1993-10-04 02:00:00,7.440251442048,13.25,0.103,0.037,3.31,0.62375,113.7,-9,-9,-9
1993-10-04 03:00:00,7.406035252416,13.225,0.103666666666667,0.0375,3.32,0.624308333333333,113.883333333333,-9,-9,-9
1993-10-04 04:00:00,7.371819062784,13.2,0.104333333333333,0.038,3.33,0.624866666666667,114.066666666667,-9,-9,-9
1993-10-04 05:00:00,7.337602873152,13.175,0.105,0.0385,3.34,0.625425,114.25,-9,-9,-9
1993-10-04 06:00:00,7.30338668352,13.15,0.105666666666667,0.039,3.35,0.625983333333333,114.433333333333,-9,-9,-9
1993-10-04 07:00:00,7.269170493888,13.125,0.106333333333333,0.0395,3.36,0.626541666666667,114.616666666667,-9,-9,-9
1993-10-04 08:00:00,7.234954304256,13.1,0.107,0.04,3.37,0.6271,114.8,-9,-9,-9
1993-10-04 09:00:00,7.200738114624,13.075,0.107666666666667,0.0405,3.38,0.627658333333333,114.983333333333,-9,-9,-9
1993-10-04 10:00:00,7.166521924992,13.05,0.108333333333333,0.041,3.39,0.628216666666667,115.166666666667,-9,-9,-9
1993-10-04 11:00:00,7.13230573536,13.025,0.109,0.0415,3.4,0.628775,115.35,-9,-9,-9
1993-10-04 12:00:00,7.098089545728,13,0.109666666666667,0.042,3.41,0.629333333333333,115.533333333333,-9,-9,-9
1993-10-04 13:00:00,7.063873356096,12.975,0.110333333333333,0.0425,3.42,0.629891666666667,115.716666666667,-9,-9,-9
1993-10-04 14:00:00,7.029657166464,12.95,0.111,0.043,3.43,0.63045,115.9,-9,-9,-9
1993-10-04 15:00:00,6.995440976832,12.925,0.111666666666667,0.0435,3.44,0.631008333333333,116.083333333333,-9,-9,-9
1993-10-04 16:00:00,6.9612247872,12.9,0.112333333333333,0.044,3.45,0.631566666666667,116.266666666667,-9,-9,-9
1993-10-04 17:00:00,6.927008597568,12.875,0.113,0.0445,3.46,0.632125,116.45,-9,-9,-9
1993-10-04 18:00:00,6.892792407936,12.85,0.113666666666667,0.045,3.47,0.632683333333333,116.633333333333,-9,-9,-9
1993-10-04 19:00:00,6.858576218304,12.825,0.114333333333333,0.0455,3.48,0.633241666666667,116.816666666667,-9,-9,-9
1993-10-04 20:00:00,6.824360028672,12.8,0.115,0.046,3.49,0.6338,117,-9,-9,-9
